ID;SUBJECT;DESCRIPTION;UPDATEDBY;UPDATEDON;CREATEDBY;CREATEDON;FILENAME;ITEMID;FILETYPE;ISPOSITIVE;ISINTERNAL;ISDELETE;DELETEDBY;DELETEDON;CATEGORY;TYPE;ISUPLOADMEDIA;EMAIL;NEWSDATE;MODIFIEDON;MODIFIEDBY
15;Sinar Mas Land Targetkan 35% Penurunan Emisi Karbon di Tahun 2034;"BSD City, 21 Maret 2023 – Perubahan iklim (climate change) menjadi salah satu masalah global yang kini terjadi di berbagai belahan dunia. Krisis iklim telah mendorong Indonesia dan 194 negara lain untuk menandatangani Paris Agreement di tahun 2016 yang diwujudkan dengan Nationally Determined Contribution (NDC). Bahkan negara G-20 kembali menegaskan pentingnya menaruh isu krisis iklim dalam agenda mengurangi dampak perekonomian akibat krisis iklim dalam G-20 Summit Bali di tahun 2022. Target yang dipasang dalam NDC ini diyakini tidak hanya baik bagi lingkungan, namun juga dapat memicu pengembangan investasi hijau di Indonesia. Terlihat dari kewajiban yang diterapkan oleh Bursa Efek Indonesia (BEI) mengenai penyampaian laporan berkelanjutan (ESG Report) kepada emiten, desakan masyarakat terhadap perusahaan yang menjalankan proses bisnis yang berkelanjutan juga semakin tinggi, salah satunya sektor properti.

Berdasarkan laporan Climate Transparency: Laporan Membandingkan Aksi Iklim G20 Menuju Zero Net tahun 2021, sektor bangunan menyumbang 39 persen dampak emisi karbon terhadap perubahan iklim yang bersumber dari pembakaran bahan bakar untuk pembangunan hingga jaringan listrik dan peralatan rumah tangga. Untuk memitigasi perubahan iklim yang terjadi saat ini, Pemerintah Indonesia melakukan transisi energi secara bertahap dari yang sebelumnya menggunakan energi fosil, kemudian beralih menuju energi bersih dan terbarukan. Transisi energi ini dikampanyekan pemerintah Indonesia melalui program Net Zero Emissions (NZE) 2060 untuk mempercepat pencapaian target National Determined Contribution (NDC) pada tahun 2030 sebanyak 32%-43.2% atau setara dengan 912-1.225 juta ton CO2e.

Sinar Mas Land sebagai salah satu pengembang property terbesar di Indonesia pun turut mendukung inisiasi pemerintah dan mengambil bagian dalam mengurangi emisi CO2 melalui penggunaan Energi Baru Terbarukan (EBT) untuk konsumsi listrik hijau melalui penggunaan sertifikat Energi Baru Terbarukan (EBT) atau Renewable Energy Certificate (REC) dari PT PLN (Persero). Kesepakatan penggunaan layanan REC tersebut ditandai dengan penandatangan perjanjian jual beli REC antara Sinar Mas Land sebagai pelanggan dan PLN Unit Induk Distribusi (UID) Banten. REC ini diberikan PLN untuk lima gedung milik Sinar Mas Land di antaranya Sinar Mas Land Plaza Thamrin, Sinar Mas Land Plaza BSD City, My Republic Plaza BSD City, Green Office Park 1 BSD City, dan Green Office Park 9 BSD City dengan penyediaan tahap 1 sebesar 613 mWh dan dilakukan secara bertahap yang akan tercapai 100% pembelian REC pada bulan Januari 2025.


Ego Syahrial (Staf Khusus Menteri Energi Dan Sumber Daya Mineral Republik Indonesia, Bidang Strategi Pencapaian Transisi Energi) mengatakan “Pengembangan EBT merupakan salah satu upaya pemerintah untuk menurunkan emisi Gas Rumah Kaca (GRK) yang sejalan dengan komitmen NDC. Dalam hal ini, Indonesia telah meningkatkan target NDC menjadi 32% dengan kemampuan sendiri, dan 43% dengan dukungan internasional pada tahun 2030. Pada tahun 2022, sektor energi telah berhasil menurunkan sekitar 95 juta ton CO2. Transisi energi menuju energi bersih dan akselerasi pencapaian target EBT ini tentunya tidak dapat dilaksanakan oleh pemerintah sendiri, namun diperlukan peranan dari multi-stakeholders baik dari Instansi Pemerintah, Badan Usaha Milik Negara (BUMN), swasta, akademisi, asosiasi, hingga masyarakat. Kami sangat mengapresiasi atas upaya Sinar Mas Land yang telah memanfaatkan REC untuk 5 gedung kantor yang telah tersertifikasi menjadi green building. Semoga penggunaan REC dapat berlanjut pada inisiatif penggunaan EBT di seluruh fasilitas Sinar Mas Land. Kami harap, upaya ini juga dapat mendorong pihak swasta lainnya untuk memanfaatkan EBT melalui penerapan prinsip Environmental, Social, dan Corporate Governance (ESG) sehingga dapat mempercepat pelaksanaan transisi energi untuk mencapai target NZE pada 2060.”


Chief Risk & Sustainability Officer Sinar Mas Land – Muhammad Reza Abdulmajid mengatakan “Pembelian REC ini mewakili hak kepemilikan atas manfaat lingkungan dari pembangkit listrik sumber energi terbarukan. Sebelumnya, Sinar Mas Land juga telah melakukan upaya dekarbonisasi melalui implementasi green building yang dapat memberikan efisiensi energi cukup besar serta instalasi solar panel di sejumlah gedung komersial. Penggunaan listrik hijau yang ramah lingkungan dari PT PLN Persero di harapkan dapat mencapai target dekarbonisasi perusahaan sebesar 35 persen dari sektor energi pada tahun 2034 mendatang atau setara dengan 35.476,10 ton C02e. Inisiatif ini juga akan mendukung komitmen perusahaan untuk mencapai net zero di tahun 2060.”

Direktur Utama PT Perusahaan Listrik Negara (Persero) – Darmawan Prasodjo menyampaikan apresiasi kepada Sinar Mas Land sebagai pelanggan PLN yang telah mendukung program transisi energi bersih dengan pemanfaatan REC. Kolaborasi ini menjadi bukti bahwa semakin banyak perusahaan yang bergerak ke arah industri hijau dengan mencari sumber energi yang berkelanjutan dan ramah lingkungan. “REC merupakan salah satu inovasi produk hijau PLN untuk mempermudah pelanggan dalam mendapatkan pengakuan atas penggunaan EBT yang transparan, akuntabel, dan diakui secara internasional tanpa harus mengeluarkan biaya investasi untuk pembangunan infrastruktur,” terang Darmawan.

Selain mengoptimalkan sertifikat EBT, kelima gedung perkantoran milik Sinar Mas Land juga telah mendapatkan sertifikasi Green Building dari Green Building Council Indonesia (GBCI). Selanjutnya, untuk kawasan perkantoran BSD Green Office Park juga telah tersertifikasi Gold Green District dari Building Construction Authority (BCA) Singapura. Sinar Mas Land berkomitmen untuk menerapkan konsep sustainable development dalam setiap produk hunian hingga kegiatan bisnis perusahaan. Upaya keberlanjutan yang dilakukan Sinar Mas Land di antaranya green building, low carbon emission, energy saving, water resource management, green waste management, less plastic, hingga green habit.

";8206;2023-03-24 07:41:40.000000;8206;2023-03-24 07:41:10.000000;Foto 3 - Seremoni Penyerahan REC.jpeg;1492863;;1;0;0;NULL;1900-01-01 00:00:00.000000;NULL;News;1;;1900-01-01 00:00:00.000000;2023-03-24 07:41:40.000000;8206
4;Healthy Living with AERIUM Bareng Artis dan Atlet Basket;"Jakarta, 26 November 2022 – Sinar Mas Land melalui apartemen Aerium mengadakan acara yang menunjang gaya hidup sehat. Kali ini perusahaan berkolaborasi dengan Aras Gading Muda, salah satu klab basket ternama di Jakarta, untuk melaksanakan program bertema “Healthy Living with AERIUM” pada Sabtu (26/11). Acara ini turut dihadiri oleh Yani Wahyu Purwoko (Wali Kota Jakarta Barat), Danny Kosasih (Ketua Umum PERBASI) dan tim basket artis Indonesia yaitu Happy Ballers beranggotakan Maria Selena, Mario Lawalata, Augie Fantinus, Rico Ceper, dan Richard Insane.

Baca Juga : Sinar Mas Land Selenggarakan Doggo Fun Run with Aerium 2022

Division Head Commercial National Sinar Mas Land – Christine Natasha Tanjungan menyampaikan, “Apartemen Aerium dikembangkan dengan berbagai fasilitas premium, namun lebih dari itu, kami juga fokus mendukung penghuni serta masyarakat sekitar untuk melakukan kegiatan yang bermanfaat untuk kesehatan. Setelah berhasil mengadakan acara Doggo Fun Run pada 23 Oktober lalu, kami kembali mengadakan acara bertema Healthy Living with Aerium untuk mengedukasi masyarakat luas tentang pentingnya menjalankan gaya hidup sehat melalui event Fun Basketball Day bersama Aras Gading Muda, sekaligus turut merayakan Anniversary ke-16 Klab Aras Gading Muda.”";8194;2023-02-08 09:33:13.000000;8171;2023-02-08 09:09:39.000000;5c17f412-3015-47e2-8bfa-b65d8fecfdc9.jfif;1321017;;1;0;1;8194;2023-02-08 09:42:08.000000;NULL;News;0;;1900-01-01 00:00:00.000000;2023-02-08 09:33:13.000000;8194
6;Healthy Living with AERIUM Bareng Artis dan Atlet Basket;"Jakarta, 26 November 2022 – Sinar Mas Land melalui apartemen Aerium mengadakan acara yang menunjang gaya hidup sehat. Kali ini perusahaan berkolaborasi dengan Aras Gading Muda, salah satu klab basket ternama di Jakarta, untuk melaksanakan program bertema “Healthy Living with AERIUM” pada Sabtu (26/11). Acara ini turut dihadiri oleh Yani Wahyu Purwoko (Wali Kota Jakarta Barat), Danny Kosasih (Ketua Umum PERBASI) dan tim basket artis Indonesia yaitu Happy Ballers beranggotakan Maria Selena, Mario Lawalata, Augie Fantinus, Rico Ceper, dan Richard Insane.

Baca Juga : Sinar Mas Land Selenggarakan Doggo Fun Run with Aerium 2022

Division Head Commercial National Sinar Mas Land – Christine Natasha Tanjungan menyampaikan, “Apartemen Aerium dikembangkan dengan berbagai fasilitas premium, namun lebih dari itu, kami juga fokus mendukung penghuni serta masyarakat sekitar untuk melakukan kegiatan yang bermanfaat untuk kesehatan. Setelah berhasil mengadakan acara Doggo Fun Run pada 23 Oktober lalu, kami kembali mengadakan acara bertema Healthy Living with Aerium untuk mengedukasi masyarakat luas tentang pentingnya menjalankan gaya hidup sehat melalui event Fun Basketball Day bersama Aras Gading Muda, sekaligus turut merayakan Anniversary ke-16 Klab Aras Gading Muda.”";8194;2023-02-08 09:47:49.000000;8194;2023-02-08 09:44:15.000000;5c17f412-3015-47e2-8bfa-b65d8fecfdc9.jfif;1321072;;1;0;1;8171;2023-02-08 10:06:47.000000;NULL;News;0;;1900-01-01 00:00:00.000000;2023-02-08 09:47:49.000000;8194
1180;Sinar Mas Land Bersama Tempo Media Group Gelar Writing & Video Competition 2023 Berhadiah Ratusan Juta Rupiah;"BSD CITY – Reputasi Sinar Mas Land sebagai salah satu pengembang properti terkemuka di Indonesia, tentunya tidak lepas dari peran para jurnalis yang menghadirkan pemberitaan positif dan kepercayaan tinggi dari konsumen terhadap seluruh proyek properti perusahaan.

Dalam rangka menginisiasi semangat kolaboratif sekaligus memberikan wadah bagi awak media dan masyarakat umum untuk berkarya, Sinar Mas Land berkolaborasi dengan Tempo Media Group menyelenggarakan Sinar Mas Land Writing & Video Competition 2023 dengan total hadiah uang tunai mencapai Rp150 juta.

Sinar Mas Land Writing & Video Competition 2023 dilaksanakan mulai dari 19 Juli – 19 November 2023, dengan mengusung tema “The Future of Integrated Livable City in Indonesia”. Kompetisi tersebut terbagi menjadi lima kategori dengan persyaratan dan ketentuan yang berbeda-beda.

Untuk karya tulis, Kategori Jurnalis berlaku bagi jurnalis media cetak dan online sedangkan Kategori Umum berlaku bagi setiap warga negara Indonesia yang memiliki kanal website atau blog.

Lalu untuk karya video, Kategori Media berlaku bagi perusahaan media online di Indonesia sedangkan Kategori Umum berlaku bagi setiap warga negara Indonesia yang memiliki kanal Instagram atau TikTok.";8171;2023-08-27 23:34:18.000000;8171;2023-08-27 23:32:59.000000;ID_1180_ID_1180_WhatsApp-Image-2023-08-13-at-192857-3933128075.webp;2030630;;1;1;1;8171;2023-08-28 00:30:45.000000;NULL;News;1;;1900-01-01 00:00:00.000000;2023-08-27 23:34:18.000000;8171
1183;"Sinar Mas Land Hadirkan Sederet Institusi Pendidikan ";"WARTAKOTALIVE.COM, SERPONG -- Dalam rangka mendukung program Kemendikbudristek (Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi) yakni digitalisasi dalam dunia pendidikan di Indonesia, Sinar Mas Land secara proaktif terus mendukung perkembangan institusi pendidikan di dalam ekosistem Digital Hub.

Sinar Mas Land menggandeng sejumlah institusi pendidikan yang berada di ekosistem Digital Hub dalam acara DNA Edu Connect.

Dengan mengusung tema bertajuk “Connecting Minds, Shaping Future”, acara tersebut berlangsung pada hari Sabtu (26/8/2023) di Marketing Office Sinar Mas Land, BSD City.

";8171;2023-08-28 00:00:40.000000;8171;2023-08-27 23:59:46.000000;ID_1183_Salah-satu-kegiatan-acara-DNA-Edu-Connect-di-BSD-City.jpeg;2030656;;1;1;1;8171;2023-08-28 00:01:05.000000;NULL;News;1;;1900-01-01 00:00:00.000000;2023-08-28 00:00:40.000000;8171
1196;"DNA Edu Connect Digital Sinarmas Land ";"KAB. TANGERANG – Bupati Tangerang, Ahmed Zaki Iskandar membuka Digital Hub Next Action (DNA) Edu Connect yang diselenggarakan Digital Hub Sinarmas Land di BSD Marketing Office, Green Office Park Cisauk, Kabupaten Tangerang, Sabtu (26/8/2023).

Dalam sambutannya, Zaki berharap DNA Edu Connect Sinarmas Land menawarkan beragam lembaga pendidikan digital dan teknologi informasi untuk memperkaya pendidikan dan pengetahuan anak-anak. Edukasi ini penting untuk mencetak generasi penerus pembangunan.";8171;2023-08-28 09:07:12.000000;8171;2023-08-28 09:06:26.000000;ID_1196_Screenshot_2023-08-27-16-25-17-78.jpg;2032205;;1;0;1;8171;2023-08-28 09:12:45.000000;NULL;News;1;;1900-01-01 00:00:00.000000;2023-08-28 09:07:12.000000;8171
833;Yayasan Muslim Sinar Mas Land Rayakan Iduladha 1444 H dengan Salurkan Ratusan Hewan Kurban Kepada Masyarakat;BSD City, 29 Juni 2023 – Hari raya Iduladha menjadi momentum bagi seluruh umat muslim untuk saling berbagi melalui pemotongan hewan kurban. Selain itu, Hari Raya tersebut juga bertujuan untuk membangun ukhuwah dan toleransi antar sesama umat manusia. Dalam rangka menyambut Hari Raya Iduladha 1444 Hijriah, Sinar Mas Land melalui Yayasan Muslim Sinar Mas Land (YMSML) kembali menyalurkan 440 hewan kurban. Penyerahan hewan kurban dilakukan secara simbolis oleh Subagjo Hidayat (Dewan Pembina YMSML), Bunyamin (Bendahara Umum), Muhammad Hendra Setiawan (Sekretaris Umum YMSML), dan Sarmadi (Sekretaris II YMSML) kepada Perwakilan Daerah Kemakmuran Masjid (DKM) Masjid Ar-Rahman pada Rabu (28/6) lalu di Masjid Islamic Center, Kota Tangerang Selatan.;10523;2023-09-20 04:11:28.000000;10524;2023-07-20 06:03:14.000000;ID_833_ID_833_ID_833_ID_833_Foto 1 - YMSML Rayakan Iduladha 1444 H dengan Menyalurkan Hewan Kurban.jpeg;2118112;;1;0;1;10523;2023-09-20 04:45:42.000000;NULL;News;1;;2023-06-29 00:00:00.000000;2023-09-20 04:11:28.000000;10523
1297;"Monash University Gandeng Sinar Mas Land dan Mekari Bangun Generasi Muda ";"Tangerang, Gatra.com - Monash University Indonesia bersama Sinar Mas Land kembali menghadirkan peluang beasiswa ratusan juta rupiah bagi talenta terbaik Tanah Air melalui program Business Innovation Scholarship. Berkolaborasi dengan Mekari, pemimpin industri software-as-a-service (SaaS) di Indonesia, dan Digital Hub BSD City, Monash University Indonesia memberikan beasiswa penuh senilai total Rp336 juta kepada satu kandidat terpilih dalam menempuh program pascasarjana untuk meraih gelar Master of Business Innovation (MBI).

Beasiswa ini terbuka untuk lulusan sarjana dengan minimal pengalaman bekerja selama 4 tahun sebagai wiraswasta, CEO/Co-Founder, atau pernah menjabat Senior Manager pada perusahaan dengan jumlah karyawan minimal 30 orang. Pengajuan berkas beasiswa masih dibuka hingga 8 September mendatang, dimana peserta turut menyertakan syarat kemahiran Bahasa Inggris dengan skor IELTS minimal 6,5 (dapat dilampirkan kemudian hari). Periode perkuliahan terkait akan dimulai pada Oktober 2023 di Kampus Monash University, Indonesia di BSD City, Tangerang Selatan.

Artikel ini telah tayang di halaman gatra.com dengan judul ""Monash University Gandeng Sinar Mas Land dan Mekari Bangun Generasi Muda"". 


Baca selengkapnya:  https://www.gatra.com/news-580002-pendidikan-monash-university-gandeng-sinar-mas-land-dan-mekari-bangun-generasi-muda.html   
      ";8171;2023-09-12 09:47:38.000000;8171;2023-09-12 04:09:32.000000;ID_1297_ID_1297_Foto_2_GedungMonash_University_Parkville,_Australia.jpeg;2092812;;0;0;1;8142;2023-09-12 09:50:44.000000;NULL;News;1;;2023-09-04 00:00:00.000000;2023-09-12 09:47:38.000000;8171
2693;"Usung Tema “Home Sweet Paws: Pawlentine Vaganza” Aerium Gelar Grand Opening Hewania Vet Clinic ";"Jakarta, 17 Februari 2024 – Perkembangan bisnis dalam bidang perawatan dan kesehatan hewan peliharaan mengalami pertumbuhan yang meningkat. Pada tahun 2026 mendatang populasi kucing yang dipelihara sebagai hewan kesayangan diprediksi dapat mencapai 5,95 juta ekor, sedangkan anjing mencapai 919,2 ribu ekor, menurut lembaga penyedia data bisnis global, riset pasar, dan analisis terkemuka di dunia, Euromonitor International. Pertumbuhan hewan peliharaan ini turut berpengaruh pada meningkatnya kebutuhan masyarakat akan layanan kesehatan bagi si anabul, atau anak bulu, istilah untuk hewan peliharaan. Kehadiran sebuah klinik hewan menjadi suatu kebutuhan yang diperlukan.

Melihat peluang tersebut, Aerium Residence sebagai hunian pertama di Jakarta Barat yang mengusung konsep The First Prestigious Dog Friendly Apartment terus berupaya untuk menghadirkan beragam fasilitas penunjang bagi pecinta anabul. Kini, Aerium Residence kembali bekerja sama dengan Hewania Vet Clinic menggelar grand opening klinik hewan dengan mengusung tema Home Sweet Paws: Pawlentine Vaganza. 

Grand opening Hewania Vet Clinic dihadiri oleh Richard Nathaniel Chandra selaku Founder & CEO Hewania dan Christine Natasha Tanjungan, selaku Vice President of Commercial National Sinar Mas Land pada Sabtu, 17 Februari 2023 di Hewania Vet Clinic, Aerium Residence, Jakarta Barat.  Melalui acara Grand Opening Hewania Vet Clinic, Aerium dan Hewania berkolaborasi dengan Fit Hub mengadakan Dog Yoga, Open Adopt bersama Pejaten Shelter, dan Food Bazaar.

Christine Natasha Tanjungan, Vice President of Commercial National Sinar Mas Land menyampaikan, “Aerium selalu berupaya untuk terus menghadirkan berbagai fasilitas untuk mengakomodir kebutuhan para Dog Lovers. Kehadiran Hewania Vet Clinic melengkapi beragam layanan yang telah kami sediakan untuk anabul kesayangan dengan layanan One Stop Pet Service. Semoga melalui grand opening ini, Hewania Vet Clinic dapat mempermudah para penghuni untuk mengontrol kesehatan hingga perawatan rutin anabul kesayangan, sekaligus menjadi rumah baru yang hangat dan penuh kasih sayang bagi hewan peliharaan, baik di kawasan Aerium Residence, sekaligus di wilayah Jakarta dan sekitarnya.”

Richard Nathaniel Chandra, Founder & CEO Hewania menambahkan, “Perkembangan bisnis dalam bidang kesehatan hewan kesayangan saat ini mengalami pertumbuhan yang sangat cepat. Dengan semakin meningkatnya kebutuhan masyarakat akan layanan kesehatan hewan peliharaan, kehadiran sebuah klinik hewan yang holistik menjadi suatu kebutuhan yang diperlukan. Pembukaan Hewania Vet Clinic di Aerium merupakan langkah strategis dalam memperluas cakupan pelayanan kami. Hewania Vet Clinic Aerium mengusung tema “Rumah”. Rumah adalah tempat ternyaman di mana kita bertemu dengan orang-orang yang kita sayangi dan menyayangi kita. Kami ingin di Hewania Vet Clinic, setiap pengunjung merasa nyaman dan bertemu dengan para dokter hewan dan staf yang menyayangi Anda dan anabul kesayangan Anda. Kami berharap Hewania Vet Clinic dapat menghadirkan akses pelayanan kesehatan berkualitas tinggi bagi anabul. Apalagi Hewania Vet Clinic telah bekerja sama dengan Perhimpunan Dokter Hewan Indonesia dan beberapa Fakultas Kedokteran Hewan terkemuka di Indonesia, untuk memastikan setiap pelayanan kesehatan hewan yang diberikan adalah yang terbaik.”

Dalam acara ini juga diadakan Meet & Greet dengan sejumlah Paw-rents Influencer with Beloved Pets seperti Arken the Malamute & Otto the Giant Poodle, Mao Mao the Chow Chow, Bailey the Poodle, Elvi & Coco the Poodle, dan Baby Nacha the Maltipoo.  Hewania Vet Clinic menghadirkan dokter hewan yang praktik setiap hari, mulai pukul 09.00–21.00 WIB dengan layanan check-up rutin, konsultasi kesehatan hewan, vaksinasi, USG, sterilisasi, hematologi, pemeriksaan darah, medical grooming, hingga tindakan operasi jika diperlukan. Semua layanan dapat diakses dengan harga terjangkau dari tenaga kesehatan hewan profesional.

Aerium Residence merupakan salah satu proyek milik Sinar Mas Land dengan konsep Dog Friendly Apartment yang berlokasi di perumahan Taman Permata Buana, Jakarta Barat. Apartemen tersebut dilengkapi dengan fasilitas penunjang antara lain Vet Clinic, Dog Hotel, dan Dog Grooming. Selain ramah terhadap hewan peliharaan, setiap unit hunian pada Aerium dilengkapi dengan sirkulasi udara yang baik dan menerapkan desain green concept. Para penghuni dapat pula memanfaatkan Sky Garden yang ditempatkan di setiap kelipatan lantai empat gedung apartemen. Bahkan dari total keseluruhan lahan, 75 persennya adalah area hijau. 

Aerium Residence sangat dekat dengan pusat perbelanjaan seperti Foodhall dan Ranch Market. Keunggulan lainnya, Aerium juga berada di lokasi yang strategis karena dapat diakses melalui sejumlah tol, di antaranya Tol Kembangan dan Tol menuju Soekarno-Hatta International Airport. Dengan lokasi yang strategis ini, cukup 30 menit menuju Bandara Soekarno-Hatta Tangerang, dan hanya butuh 10 menit saja menuju pusat bisnis Jakarta Barat. 
";10524;2024-04-04 08:23:00.000000;10524;2024-04-04 07:39:34.000000;ID_2693_WhatsApp Image 2024-04-04 at 14.31.05_5df3d9d4.jpg;0;;1;0;1;10524;2024-04-04 08:24:49.000000;NULL;News;1;;2024-02-17 00:00:00.000000;2024-04-04 08:24:49.000000;10524
2694;Sinar Mas Land dan BNI Berikan Kemudahan bagi Konsumen Miliki Aerium Residence, Apartemen Premium di Jakarta Barat;"Jakarta, 20 Februari 2024 – Bank Indonesia memproyeksi pertumbuhan ekonomi Indonesia bisa menyentuh level 5,5% pada 2024. Proyeksi pertumbuhan ekonomi tersebut diperkirakan dapat memberikan dampak positif pada permintaan properti di Indonesia. Konsultan properti Colliers Indonesia memproyeksikan pasar hunian vertikal tetap stabil di kisaran 5% dan tak ada indikasi menurun. Di sisi lain, terbitnya insentif Pajak Pertambahan Nilai Ditanggung Pemerintah (PPN DTP) untuk pembelian rumah komersial dengan harga jual hingga Rp5 miliar diharapkan dapat mendorong pasar properti, terutama apartemen.

Melihat geliat pasar properti yang terus bertumbuh, Aerium Residence menjalin kerja sama strategis dengan Bank Negara Indonesia (BNI) untuk memberikan sejumlah stimulus atau kemudahan cara bayar bagi para calon konsumen. Penguatan kemitraan strategis Aerium Residence dengan BNI diwujudkan melalui penandatanganan Memorandum of Understanding (MoU) yang dilakukan oleh Christine Natasha Tanjungan, Vice President of Commercial National Sinar Mas Land dan Junaido Kholis, Deputy Division Head Divisi Distribution Network & Sales BNI pada Selasa, 20 Februari 2024 di Aerium Residence, Jakarta Barat. Penandatanganan nota kesepahaman tersebut akan mengaktifkan program insentif khusus yang ditawarkan BNI kepada para pelanggan untuk membeli produk Aerium Residence.

Christine Natasha Tanjungan, Vice President of Commercial National Sinar Mas Land menyatakan, “Perusahaan menyambut baik kerja sama Aerium Residence dan BNI sebagai salah satu mitra strategis kami untuk pembiayaan kepemilikan Aerium Residence. Dengan bertambahnya opsi mitra perbankan ini tentunya dapat memberikan lebih banyak pilihan bagi konsumen guna mendapat promo sesuai yang diinginkan. Dalam kerja sama ini, Aerium Residence dan BNI memberikan program khusus yang menarik bagi peminat Aerium Residence, yakni free DP up to 15% dari developer hingga hadiah Samsung Galaxy S24 Ultra 5G bagi nasabah BNI. Untuk itu, bagi konsumen yang ingin memiliki properti impian jangan sampai melewati kesempatan emas ini.”

Junaido Kholis, Deputy Division Head Divisi Distribution Network & Sales BNI menyatakan,“Dengan masuknya fasilitas BNI Griya untuk membiayai apartemen Aerium Residence ini diharapkan akan semakin memudahkan para calon pemilik apartemen dalam merealisasikan pembelian unit-unit mewah di salah satu lokasi paling strategis di Jakarta Barat. Untuk pembelian Aerium Residence melalui Kredit Pemilikan Apartemen (KPA) BNI, kami memberikan penawaran bunga yang kompetitif mulai dari 2,75%, bebas biaya provisi, bebas biaya administrasi dengan proses yang cepat (instant approval) untuk pengajuan KPA. Kami berharap penawaran ini akan memberikan kenyamanan bagi konsumen untuk melakukan pembelian produk properti Aerium Residence.”

Aerium Residence merupakan apartemen yang dikembangkan Sinar Mas Land seluas 1,8 hektare dengan fasilitas premium yang dapat menunjang gaya hidup sehat sekaligus asri di kawasan elit Taman Permata Buana, Jakarta Barat. Saat ini, unit yang  tengah dipasarkan berada di South Tower tipe 2 BR dan 3 BR dengan kisaran harga mulai dari Rp2,9 miliar hingga Rp6,6 miliar. Apartemen mewah di Jakarta Barat ini memiliki fasilitas gym eksklusif, kolam renang indoor dan outdoor, Exclusive Lounge, hingga Alfresco Dining.

Aerium Residence juga dikenal sebagai The First Prestigious Dog Friendly di Jakarta. Apartemen tersebut dilengkapi dengan fasilitas penunjang antara lain Vet Clinic, Dog Hotel, dan Dog Grooming. Selain ramah terhadap hewan peliharaan, setiap unit hunian pada Aerium dilengkapi dengan sirkulasi udara yang baik dan menerapkan green design. Para penghuni dapat pula memanfaatkan sky garden yang ditempatkan di setiap kelipatan empat lantai gedung apartemen. 

Aerium Residence dekat dengan pusat perbelanjaan seperti Foodhall dan Ranch Market. Keunggulan lainnya, Aerium juga berada di lokasi yang strategis karena dapat diakses melalui sejumlah tol, di antaranya Tol Kembangan dan Tol menuju Soekarno-Hatta International Airport. Dengan lokasi yang strategis ini, cukup 30 menit menuju Bandara Soekarno-Hatta Tangerang, dan hanya butuh 10 menit saja menuju pusat bisnis Jakarta Barat.
";10524;2024-04-04 08:11:19.000000;10524;2024-04-04 07:45:01.000000;ID_2694_Foto 2.jpeg.jpg;0;;1;0;1;10524;2024-04-04 08:25:11.000000;NULL;News;1;;2024-02-20 00:00:00.000000;2024-04-04 08:25:11.000000;10524
